experiment_name,model_name,accuracy,auroc,mcc,f1,precision,recall,carbon_emissions
Kenya_Roads,vit_small_patch16_224,0.797576070139247,0.3944597400252753,0.20488356228596005,0.8856851609145188,0.9980308500164096,0.7960732984293194,0.0002442943097271578
