experiment_name,model_name,accuracy,auroc,mcc,f1,precision,recall,carbon_emissions
PublicHarvestNet,swinv2_tiny_patch4_window16_256,0.8316473988439307,0.4928329333501747,0.6606150789489089,0.8152260111022998,0.8145800316957211,0.8158730158730159,0.004486097824455138
