timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-10T17:50:44,codecarbon,5bac9ea5-e27f-43c4-bcc0-cfef7a333a13,216.244708776474,0.0002442943097271578,1.1297123111561444e-06,0.1331,0.0942,6.75,0.0004741424152553348,0.0004759276484109826,0.00024004699006676671,0.0011901170537330838,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
