timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-12T20:23:40,codecarbon,5f74dbec-bc41-4160-bfc3-a7e0d5bc7ca0,14560.75233411789,0.016283639694215434,1.1183240618728593e-06,0.39,0.0513,6.75,0.015033577922616477,0.048515947377052546,0.01577871332600713,0.07932823862567596,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
