timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-11T11:46:17,codecarbon,a5dffe7e-4c5d-4fe6-a5ac-c625c958ae71,1254.514769077301,0.0010328136616617326,8.232774034389167e-07,0.5302,0.06989999999999999,6.75,0.0030059030161638527,0.0006191099735479488,0.0014064965589344512,0.005031509548646252,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
