timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-10T17:39:14,codecarbon,1e3dd82f-adcb-4696-9de9-797dda86efe1,2167.8053669929504,0.002370811643577164,1.0936459885537655e-06,3.808,0.115,6.75,0.0015565655966505736,0.007578589010065711,0.002414616533517838,0.011549771140234127,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
