timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-11T09:36:00,codecarbon,7f8bae14-fda3-4262-abf0-e27c84711413,3865.618567943573,0.004486097824455138,1.1605122816971688e-06,1.9370999999999998,0.0032727272727272726,6.75,0.008789908808114992,0.008857131364298177,0.004207670776695015,0.021854710949108205,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
