timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-10T16:24:02,codecarbon,e53dae3b-b868-4c23-8224-643a5506316b,667.8474638462067,0.0008048081789264953,1.2050778396185213e-06,0.1598,0.10390000000000002,6.75,0.0015364870718925722,0.001635293907411447,0.0007489650249481203,0.003920746004252142,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
