timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-11T20:01:51,codecarbon,8c62bbb0-6056-4ea6-8b33-8fa73a4e4ee9,15985.550091028214,0.017467588782758697,1.0927111474607476e-06,0.15350000000000003,0.05739999999999999,6.75,0.012317847130051917,0.05520178064939539,0.01757639971777797,0.0850960274972251,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
