timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-11T21:46:08,codecarbon,c28ff2c3-e76d-4562-ac44-aa7bf95daeab,1378.2784008979797,0.0011374161897726603,8.252441517124608e-07,0.1674,0.057800000000000004,6.75,0.0032659910234817194,0.000733086602881756,0.001542019119411706,0.005541096745775183,United States,USA,california,,,macOS-14.4.1-arm64-arm-64bit,3.8.18,2.3.5,11,Apple M3 Pro,1,Apple M3 Pro,-122.0748,37.4043,18.0,machine,N,1.0
